timestamp,open,high,low,close,volume,turnover
1642660200000,42045.0,42047.0,41992.5,42037.5,41.083,1726537.5645
1642661100000,42037.5,42038.0,41985.0,42019.0,33.3,1399195.6305
1642662000000,42019.0,42019.5,41963.0,42001.0,22.697,952984.2935
1642662900000,42001.0,42002.0,41940.0,41958.0,21.226,890893.6265
1642663800000,41958.0,42140.0,41958.0,42091.0,60.135,2526844.7185
1642664700000,42091.0,42105.5,42040.0,42048.5,48.666,2047561.3485
1642665600000,42048.5,42078.0,41962.0,41988.0,31.776,1334668.281
1642666500000,41988.0,41988.0,41869.5,41918.0,48.397,2030580.833
1642667400000,41918.0,41968.0,41903.5,41906.5,59.145,2480244.971
1642668300000,41906.5,41987.5,41879.5,41962.0,51.268,2148901.1605
1642669200000,41962.0,41983.5,41842.0,41866.0,145.186,6083368.626
1642670100000,41866.0,41912.5,41819.0,41911.5,145.624,6096280.3215
1642671000000,41911.5,42056.5,41905.5,42045.0,242.212,10162460.023
1642671900000,42045.0,42089.5,42017.0,42062.0,127.798,5374258.397
1642672800000,42062.0,42136.5,42056.0,42103.5,152.872,6435185.9975
1642673700000,42103.5,42148.0,42073.0,42100.5,146.391,6166014.7235
1642674600000,42100.5,42142.0,42045.5,42088.5,69.119,2907438.462
1642675500000,42088.5,42118.5,42035.0,42095.5,36.359,1529576.166
1642676400000,42095.5,42228.0,42095.0,42190.0,59.57,2513136.0535
1642677300000,42190.0,42203.0,42079.5,42096.5,65.133,2743901.523
1642678200000,42096.5,42118.5,42069.5,42109.5,20.385,858006.9805
1642679100000,42109.5,42160.5,42080.0,42154.5,51.342,2162632.5005
1642680000000,42154.5,42154.5,41953.5,42028.5,145.968,6131942.48
1642680900000,42028.5,42029.5,41970.5,42002.0,48.133,2021655.292
1642681800000,42002.0,42007.5,41945.0,41983.5,40.006,1679357.4185
1642682700000,41983.5,42068.0,41936.5,42050.5,199.053,8357774.394
1642683600000,42050.5,42088.0,41992.5,42026.0,216.949,9122163.959
1642684500000,42026.0,42109.0,41983.0,42054.0,147.486,6198466.4545
1642685400000,42054.0,42442.0,42037.0,42421.5,284.137,12004783.3645
1642686300000,42421.5,42479.5,42370.5,42385.0,125.337,5318550.4475
1642687200000,42385.0,42498.0,42385.0,42492.5,64.131,2722015.3865
1642688100000,42492.5,42515.0,42415.0,42439.0,253.933,10780179.46
1642689000000,42439.0,42824.5,42435.0,42744.5,302.163,12895526.847
1642689900000,42744.5,43178.5,42736.5,42968.5,536.768,23040708.208
1642690800000,42968.5,43448.0,42968.5,43187.0,395.26,17108357.1865
1642691700000,43187.0,43318.5,43078.5,43312.5,274.601,11859455.2205
1642692600000,43312.5,43410.0,43173.5,43218.0,136.456,5909173.447
1642693500000,43218.0,43358.0,43168.0,43301.5,59.317,2565767.5145
1642694400000,43301.5,43505.0,43190.5,43246.0,259.436,11262202.286
1642695300000,43246.0,43288.0,43193.5,43288.0,33.891,1465325.717
1642696200000,43288.0,43404.0,43195.0,43203.0,45.308,1962152.4335
1642697100000,43203.0,43358.0,43203.0,43293.0,110.607,4784568.8635
1642698000000,43293.0,43306.0,43194.0,43227.0,18.54,802016.5445
1642698900000,43227.0,43237.0,43180.0,43236.5,167.109,7219883.141
1642699800000,43236.5,43273.0,43110.5,43124.5,62.213,2688355.076
1642700700000,43124.5,43125.5,43019.5,43037.5,39.076,1684097.081
1642701600000,43037.5,43052.5,42955.0,43038.0,96.652,4154791.6875
1642702500000,43038.0,43038.0,42955.5,42957.0,14.405,619440.101
1642703400000,42957.0,43034.0,42906.0,43008.5,69.857,3002093.654
1642704300000,43008.5,43090.0,42820.5,42820.5,85.954,3693959.8605
1642705200000,42820.5,43203.5,42820.5,42955.5,68.232,2934117.579
1642706100000,42955.5,43133.0,42955.5,43092.0,117.446,5054611.0695
1642707000000,43092.0,43092.0,42912.0,42913.0,55.843,2398929.389
1642707900000,42913.0,42953.0,42890.5,42914.0,22.427,962569.4805
1642708800000,42914.0,42967.5,42786.5,42799.0,43.045,1846179.4095
1642709700000,42799.0,42846.0,42740.5,42740.5,52.144,2230553.038
1642710600000,42740.5,42741.0,42656.5,42656.5,51.867,2214861.266
1642711500000,42656.5,42736.0,42592.0,42727.5,89.503,3817029.0
1642712400000,42727.5,42728.0,42563.5,42569.5,47.595,2028332.235
1642713300000,42569.5,42611.0,42433.0,42433.0,93.144,3960271.329
1642714200000,42433.0,42433.0,41473.5,41735.0,289.083,12115041.933
1642715100000,41735.0,41736.0,41319.0,41329.5,140.584,5837510.3475
1642716000000,41329.5,41510.0,40975.0,41320.0,557.699,23035633.915
1642716900000,41320.0,41490.0,41165.0,41450.0,100.49,4150262.9265
1642717800000,41450.0,41450.0,41164.0,41183.5,123.146,5084590.8485
1642718700000,41183.5,41264.0,40741.0,41137.0,190.87,7834832.0205
1642719600000,41137.0,41158.5,40935.0,40993.5,129.313,5307865.73
1642720500000,40993.5,40993.5,40565.5,40815.0,513.69,20943063.061
1642721400000,40815.0,40871.0,40678.0,40869.5,228.518,9322008.565
1642722300000,40869.5,40869.5,40554.5,40700.0,228.264,9279110.0745
1642723200000,40700.0,40736.5,40395.0,40640.5,461.494,18725528.712
1642724100000,40640.5,40970.0,40590.5,40887.5,268.519,10932059.7315
1642725000000,40887.5,41085.5,40813.5,41048.0,113.479,4647951.082
1642725900000,41048.0,41048.0,40848.5,40915.0,86.971,3558005.6425
1642726800000,40915.0,40915.0,40626.0,40745.0,41.438,1689662.6955
1642727700000,40745.0,40821.0,40677.5,40677.5,19.816,807895.268
1642728600000,40677.5,40678.0,39895.5,39982.0,307.879,12356647.418
1642729500000,39982.0,39982.0,39715.5,39746.5,216.281,8613153.7875
1642730400000,39746.5,39975.5,39689.0,39776.5,283.617,11290818.9325
1642731300000,39776.5,40260.5,39072.5,40143.5,850.048,33608214.746
1642732200000,40143.5,40165.0,39799.0,39799.0,261.463,10451386.707
1642733100000,39799.0,39972.0,39756.5,39832.5,120.434,4799825.307
1642734000000,39832.5,39915.0,39285.0,39651.0,226.88,8991850.6915
1642734900000,39651.0,39682.0,38681.5,38958.5,339.182,13251233.1
1642735800000,38958.5,38963.5,38218.5,38656.0,798.382,30783811.699
1642736700000,38656.0,38841.0,38366.0,38455.0,94.906,3658625.042
